Freq.	V(out)*15.4882
1.65840556708583e+003	(7.01695505161049e-001dB,1.79334613659389e+001°)
1.66426565742889e+003	(7.06377241692254e-001dB,1.79891533190972e+001°)
1.67012574777195e+003	(7.11071233771295e-001dB,1.80447728803355e+001°)
1.67598583811501e+003	(7.15777444840676e-001dB,1.81003199314753e+001°)
1.68184592845807e+003	(7.20495838337269e-001dB,1.81557943553703e+001°)
1.68770601880113e+003	(7.25226377692237e-001dB,1.82111960359051e+001°)
1.69356610914419e+003	(7.29969026334173e-001dB,1.82665248579926e+001°)
1.69942619948725e+003	(7.34723747684257e-001dB,1.83217807075732e+001°)
1.70528628983031e+003	(7.39490505164297e-001dB,1.83769634716116e+001°)
1.71114638017337e+003	(7.44269262192613e-001dB,1.84320730380951e+001°)
1.71700647051643e+003	(7.49059982189706e-001dB,1.84871092960316e+001°)
1.72286656085949e+003	(7.53862628570001e-001dB,1.85420721354481e+001°)
1.72872665120255e+003	(7.58677164752413e-001dB,1.85969614473876e+001°)
1.73458674154561e+003	(7.63503554160281e-001dB,1.86517771239067e+001°)
1.74044683188867e+003	(7.68341760208965e-001dB,1.87065190580762e+001°)
1.74630692223172e+003	(7.73191746324680e-001dB,1.87611871439751e+001°)
1.75216701257478e+003	(7.78053475934490e-001dB,1.88157812766912e+001°)
1.75802710291784e+003	(7.82926912470386e-001dB,1.88703013523174e+001°)
1.76388719326090e+003	(7.87812019366686e-001dB,1.89247472679504e+001°)
1.76974728360396e+003	(7.92708760066489e-001dB,1.89791189216874e+001°)
1.77560737394702e+003	(7.97617098016722e-001dB,1.90334162126253e+001°)
1.78146746429008e+003	(8.02536996672865e-001dB,1.90876390408568e+001°)
1.78732755463314e+003	(8.07468419494790e-001dB,1.91417873074694e+001°)
1.79318764497620e+003	(8.12411329953990e-001dB,1.91958609145419e+001°)
1.79904773531926e+003	(8.17365691533499e-001dB,1.92498597651422e+001°)
1.80490782566232e+003	(8.22331467718735e-001dB,1.93037837633266e+001°)
1.81076791600538e+003	(8.27308622012132e-001dB,1.93576328141346e+001°)
1.81662800634844e+003	(8.32297117923954e-001dB,1.94114068235887e+001°)
1.82248809669150e+003	(8.37296918976329e-001dB,1.94651056986911e+001°)
1.82834818703456e+003	(8.42307988706307e-001dB,1.95187293474209e+001°)
1.83420827737762e+003	(8.47330290660888e-001dB,1.95722776787323e+001°)
1.84006836772068e+003	(8.52363788404178e-001dB,1.96257506025514e+001°)
1.84592845806374e+003	(8.57408445511531e-001dB,1.96791480297744e+001°)
1.85178854840680e+003	(8.62464225575945e-001dB,1.97324698722644e+001°)
1.85764863874985e+003	(8.67531092207082e-001dB,1.97857160428487e+001°)
1.86350872909291e+003	(8.72609009026218e-001dB,1.98388864553175e+001°)
1.86936881943597e+003	(8.77697939675830e-001dB,1.98919810244196e+001°)
1.87522890977903e+003	(8.82797847818733e-001dB,1.99449996658602e+001°)
1.88108900012209e+003	(8.87908697129543e-001dB,1.99979422962996e+001°)
1.88694909046515e+003	(8.93030451306144e-001dB,2.00508088333486e+001°)
1.89280918080821e+003	(8.98163074063622e-001dB,2.01035991955675e+001°)
1.89866927115127e+003	(9.03306529141554e-001dB,2.01563133024616e+001°)
1.90452936149433e+003	(9.08460780298856e-001dB,2.02089510744798e+001°)
1.91038945183739e+003	(9.13625791311922e-001dB,2.02615124330122e+001°)
1.91624954218045e+003	(9.18801525984351e-001dB,2.03139973003858e+001°)
1.92210963252351e+003	(9.23987948141697e-001dB,2.03664055998629e+001°)
1.92796972286657e+003	(9.29185021629690e-001dB,2.04187372556386e+001°)
1.93382981320963e+003	(9.34392710324762e-001dB,2.04709921928356e+001°)
